"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"988","4.2.2","SE_PRE_PARTN",174,"Comoros",2017,"38.30002","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",51,"COM","KM","Comoros"
"989","4.2.2","SE_PRE_PARTN",174,"Comoros",2017,"39.42026","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",51,"COM","KM","Comoros"
"990","4.2.2","SE_PRE_PARTN",174,"Comoros",2017,"40.5004","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",51,"COM","KM","Comoros"
"991","4.2.2","SE_PRE_PARTN",174,"Comoros",2018,"29.39341","2018","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",51,"COM","KM","Comoros"
"992","4.2.2","SE_PRE_PARTN",174,"Comoros",2018,"29.90073","2018","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",51,"COM","KM","Comoros"
"993","4.2.2","SE_PRE_PARTN",174,"Comoros",2018,"30.42697","2018","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",51,"COM","KM","Comoros"
"994","4.2.2","SE_PRE_PARTN",178,"Congo",2005,"18.4059","2005","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",48,"COG","CG","Congo"
"995","4.2.2","SE_PRE_PARTN",178,"Congo",2005,"16.74149","2005","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",48,"COG","CG","Congo"
"996","4.2.2","SE_PRE_PARTN",178,"Congo",2005,"15.0979","2005","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",48,"COG","CG","Congo"
"997","4.2.2","SE_PRE_PARTN",178,"Congo",2006,"16.21304","2006","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",48,"COG","CG","Congo"
"998","4.2.2","SE_PRE_PARTN",178,"Congo",2006,"16.40095","2006","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",48,"COG","CG","Congo"
"999","4.2.2","SE_PRE_PARTN",178,"Congo",2006,"16.30759","2006","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",48,"COG","CG","Congo"
"1000","4.2.2","SE_PRE_PARTN",178,"Congo",2010,"28.14133","2010","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",48,"COG","CG","Congo"
"1001","4.2.2","SE_PRE_PARTN",178,"Congo",2010,"29.361","2010","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",48,"COG","CG","Congo"
"1002","4.2.2","SE_PRE_PARTN",178,"Congo",2010,"28.74679","2010","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",48,"COG","CG","Congo"
"1003","4.2.2","SE_PRE_PARTN",178,"Congo",2012,"21.12313","2012","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",48,"COG","CG","Congo"
"1004","4.2.2","SE_PRE_PARTN",178,"Congo",2012,"22.32111","2012","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",48,"COG","CG","Congo"
"1005","4.2.2","SE_PRE_PARTN",178,"Congo",2012,"23.53743","2012","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",48,"COG","CG","Congo"
"1006","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2013,"94.98208","2013","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",49,"COK","CK","Cook Islands"
"1007","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2013,"100","2013","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",49,"COK","CK","Cook Islands"
"1008","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2013,"97.44991","2013","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",49,"COK","CK","Cook Islands"
"1009","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2014,"100","2014","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",49,"COK","CK","Cook Islands"
"1010","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2014,"94.07116","2014","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",49,"COK","CK","Cook Islands"
"1011","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2014,"88.41717","2014","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",49,"COK","CK","Cook Islands"
"1012","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2015,"89.52381","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",49,"COK","CK","Cook Islands"
"1013","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2015,"100","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",49,"COK","CK","Cook Islands"
"1014","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2015,"94.65278","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",49,"COK","CK","Cook Islands"
"1015","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2016,"100","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",49,"COK","CK","Cook Islands"
"1016","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2016,"95.79958","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",49,"COK","CK","Cook Islands"
"1017","4.2.2","SE_PRE_PARTN",184,"Cook Islands",2016,"97.84747","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",49,"COK","CK","Cook Islands"
"1018","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2011,"94.15214","2011","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1019","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2011,"93.56164","2011","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1020","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2011,"94.77059","2011","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1021","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2012,"92.41635","2012","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1022","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2012,"93.73121","2012","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1023","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2012,"93.05853","2012","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1024","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2013,"94.29524","2013","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1025","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2013,"94.3075","2013","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1026","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2013,"94.28354","2013","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1027","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2014,"95.53095","2014","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1028","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2014,"95.29281","2014","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1029","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2014,"95.0655","2014","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1030","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2015,"94.89958","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1031","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2015,"94.61383","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1032","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2015,"95.17234","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1033","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2016,"89.17708","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1034","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2016,"90.47071","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1035","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2016,"89.83897","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1036","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2017,"88.21341","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1037","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2017,"88.34559","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1038","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2017,"88.07492","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1039","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2018,"97.5446","2018","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1040","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2018,"96.08662","2018","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",53,"CRI","CR","Costa Rica"
"1041","4.2.2","SE_PRE_PARTN",188,"Costa Rica",2018,"96.79858","2018","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",53,"CRI","CR","Costa Rica"
"1042","4.2.2","SE_PRE_PARTN",191,"Croatia",2001,"99.52419","2001","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1043","4.2.2","SE_PRE_PARTN",191,"Croatia",2001,"98.60029","2001","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1044","4.2.2","SE_PRE_PARTN",191,"Croatia",2001,"97.72223","2001","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1045","4.2.2","SE_PRE_PARTN",191,"Croatia",2002,"100","2002","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1046","4.2.2","SE_PRE_PARTN",191,"Croatia",2002,"99.49066","2002","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1047","4.2.2","SE_PRE_PARTN",191,"Croatia",2002,"98.95491","2002","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1048","4.2.2","SE_PRE_PARTN",191,"Croatia",2005,"83.52487","2005","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1049","4.2.2","SE_PRE_PARTN",191,"Croatia",2005,"84.06828","2005","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1050","4.2.2","SE_PRE_PARTN",191,"Croatia",2005,"83.00885","2005","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1051","4.2.2","SE_PRE_PARTN",191,"Croatia",2006,"82.92448","2006","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1052","4.2.2","SE_PRE_PARTN",191,"Croatia",2006,"83.35871","2006","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1053","4.2.2","SE_PRE_PARTN",191,"Croatia",2006,"83.13593","2006","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1054","4.2.2","SE_PRE_PARTN",191,"Croatia",2007,"83.39262","2007","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1055","4.2.2","SE_PRE_PARTN",191,"Croatia",2007,"82.87441","2007","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1056","4.2.2","SE_PRE_PARTN",191,"Croatia",2007,"82.32783","2007","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1057","4.2.2","SE_PRE_PARTN",191,"Croatia",2008,"83.87632","2008","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1058","4.2.2","SE_PRE_PARTN",191,"Croatia",2008,"82.18071","2008","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1059","4.2.2","SE_PRE_PARTN",191,"Croatia",2008,"83.05155","2008","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1060","4.2.2","SE_PRE_PARTN",191,"Croatia",2009,"84.16768","2009","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1061","4.2.2","SE_PRE_PARTN",191,"Croatia",2009,"84.81092","2009","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1062","4.2.2","SE_PRE_PARTN",191,"Croatia",2009,"83.48784","2009","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1063","4.2.2","SE_PRE_PARTN",191,"Croatia",2010,"90.9593","2010","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1064","4.2.2","SE_PRE_PARTN",191,"Croatia",2010,"88.51256","2010","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1065","4.2.2","SE_PRE_PARTN",191,"Croatia",2010,"89.70162","2010","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1066","4.2.2","SE_PRE_PARTN",191,"Croatia",2011,"93.85048","2011","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1067","4.2.2","SE_PRE_PARTN",191,"Croatia",2011,"94.01685","2011","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1068","4.2.2","SE_PRE_PARTN",191,"Croatia",2011,"93.67445","2011","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1069","4.2.2","SE_PRE_PARTN",191,"Croatia",2012,"99.15123","2012","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1070","4.2.2","SE_PRE_PARTN",191,"Croatia",2012,"99.0849","2012","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1071","4.2.2","SE_PRE_PARTN",191,"Croatia",2012,"99.11714","2012","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1072","4.2.2","SE_PRE_PARTN",191,"Croatia",2013,"97.63054","2013","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1073","4.2.2","SE_PRE_PARTN",191,"Croatia",2013,"95.30095","2013","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1074","4.2.2","SE_PRE_PARTN",191,"Croatia",2013,"96.49753","2013","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1075","4.2.2","SE_PRE_PARTN",191,"Croatia",2014,"95.75406","2014","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1076","4.2.2","SE_PRE_PARTN",191,"Croatia",2014,"97.27508","2014","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1077","4.2.2","SE_PRE_PARTN",191,"Croatia",2014,"96.53476","2014","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1078","4.2.2","SE_PRE_PARTN",191,"Croatia",2015,"97.59646","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1079","4.2.2","SE_PRE_PARTN",191,"Croatia",2015,"100","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1080","4.2.2","SE_PRE_PARTN",191,"Croatia",2015,"95.06462","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1081","4.2.2","SE_PRE_PARTN",191,"Croatia",2016,"94.74159","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1082","4.2.2","SE_PRE_PARTN",191,"Croatia",2016,"99.98647","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1083","4.2.2","SE_PRE_PARTN",191,"Croatia",2016,"97.43228","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1084","4.2.2","SE_PRE_PARTN",191,"Croatia",2017,"99.12945","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",100,"HRV","HR","Croatia"
"1085","4.2.2","SE_PRE_PARTN",191,"Croatia",2017,"100","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",100,"HRV","HR","Croatia"
"1086","4.2.2","SE_PRE_PARTN",191,"Croatia",2017,"98.21131","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",100,"HRV","HR","Croatia"
"1087","4.2.2","SE_PRE_PARTN",192,"Cuba",2000,"97.13675","2000","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1088","4.2.2","SE_PRE_PARTN",192,"Cuba",2000,"97.50392","2000","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1089","4.2.2","SE_PRE_PARTN",192,"Cuba",2000,"97.89142","2000","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1090","4.2.2","SE_PRE_PARTN",192,"Cuba",2001,"98.47547","2001","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1091","4.2.2","SE_PRE_PARTN",192,"Cuba",2001,"99.61404","2001","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1092","4.2.2","SE_PRE_PARTN",192,"Cuba",2001,"99.06027","2001","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1093","4.2.2","SE_PRE_PARTN",192,"Cuba",2002,"94.65243","2002","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1094","4.2.2","SE_PRE_PARTN",192,"Cuba",2002,"95.52989","2002","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1095","4.2.2","SE_PRE_PARTN",192,"Cuba",2002,"96.36077","2002","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1096","4.2.2","SE_PRE_PARTN",192,"Cuba",2003,"100","2003","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1097","4.2.2","SE_PRE_PARTN",192,"Cuba",2003,"99.41381","2003","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1098","4.2.2","SE_PRE_PARTN",192,"Cuba",2003,"98.79573","2003","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1099","4.2.2","SE_PRE_PARTN",192,"Cuba",2004,"100","2004","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1100","4.2.2","SE_PRE_PARTN",192,"Cuba",2004,"99.51219","2004","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1101","4.2.2","SE_PRE_PARTN",192,"Cuba",2004,"99.76224","2004","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1102","4.2.2","SE_PRE_PARTN",192,"Cuba",2005,"98.24089","2005","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1103","4.2.2","SE_PRE_PARTN",192,"Cuba",2005,"98.01628","2005","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1104","4.2.2","SE_PRE_PARTN",192,"Cuba",2005,"98.47649","2005","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1105","4.2.2","SE_PRE_PARTN",192,"Cuba",2006,"94.84008","2006","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1106","4.2.2","SE_PRE_PARTN",192,"Cuba",2006,"96.65288","2006","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1107","4.2.2","SE_PRE_PARTN",192,"Cuba",2006,"95.76735","2006","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1108","4.2.2","SE_PRE_PARTN",192,"Cuba",2007,"96.17905","2007","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1109","4.2.2","SE_PRE_PARTN",192,"Cuba",2007,"94.96235","2007","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1110","4.2.2","SE_PRE_PARTN",192,"Cuba",2007,"95.5852","2007","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1111","4.2.2","SE_PRE_PARTN",192,"Cuba",2008,"98.72541","2008","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1112","4.2.2","SE_PRE_PARTN",192,"Cuba",2008,"99.07988","2008","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1113","4.2.2","SE_PRE_PARTN",192,"Cuba",2008,"98.90716","2008","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1114","4.2.2","SE_PRE_PARTN",192,"Cuba",2009,"99.63699","2009","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1115","4.2.2","SE_PRE_PARTN",192,"Cuba",2009,"100","2009","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1116","4.2.2","SE_PRE_PARTN",192,"Cuba",2009,"99.25351","2009","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1117","4.2.2","SE_PRE_PARTN",192,"Cuba",2010,"96.87415","2010","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1118","4.2.2","SE_PRE_PARTN",192,"Cuba",2010,"97.79565","2010","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1119","4.2.2","SE_PRE_PARTN",192,"Cuba",2010,"97.34826","2010","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1120","4.2.2","SE_PRE_PARTN",192,"Cuba",2011,"94.14119","2011","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1121","4.2.2","SE_PRE_PARTN",192,"Cuba",2011,"94.46387","2011","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1122","4.2.2","SE_PRE_PARTN",192,"Cuba",2011,"93.79927","2011","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1123","4.2.2","SE_PRE_PARTN",192,"Cuba",2014,"99.48195","2014","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1124","4.2.2","SE_PRE_PARTN",192,"Cuba",2014,"98.30806","2014","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1125","4.2.2","SE_PRE_PARTN",192,"Cuba",2014,"98.87831","2014","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1126","4.2.2","SE_PRE_PARTN",192,"Cuba",2015,"99.67748","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1127","4.2.2","SE_PRE_PARTN",192,"Cuba",2015,"100","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1128","4.2.2","SE_PRE_PARTN",192,"Cuba",2015,"99.8342","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1129","4.2.2","SE_PRE_PARTN",192,"Cuba",2016,"100","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1130","4.2.2","SE_PRE_PARTN",192,"Cuba",2016,"99.90246","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1131","4.2.2","SE_PRE_PARTN",192,"Cuba",2016,"99.81025","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1132","4.2.2","SE_PRE_PARTN",192,"Cuba",2017,"99.55163","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1133","4.2.2","SE_PRE_PARTN",192,"Cuba",2017,"99.76957","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1134","4.2.2","SE_PRE_PARTN",192,"Cuba",2017,"100","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1135","4.2.2","SE_PRE_PARTN",192,"Cuba",2018,"100","2018","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",54,"CUB","CU","Cuba"
"1136","4.2.2","SE_PRE_PARTN",192,"Cuba",2018,"99.93591","2018","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",54,"CUB","CU","Cuba"
"1137","4.2.2","SE_PRE_PARTN",192,"Cuba",2018,"99.87526","2018","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",54,"CUB","CU","Cuba"
"1138","4.2.2","SE_PRE_PARTN",196,"Cyprus",2000,"73.2214","2000","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",58,"CYP","CY","Cyprus"
"1139","4.2.2","SE_PRE_PARTN",196,"Cyprus",2000,"73.87755","2000","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",58,"CYP","CY","Cyprus"
"1140","4.2.2","SE_PRE_PARTN",196,"Cyprus",2000,"72.59589","2000","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",58,"CYP","CY","Cyprus"
