"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"257","15.1.1","AG_LND_FRST",234,"Faroe Islands",2000,"5.95E-02","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",77,"FRO","FO","Faroe Islands"
"258","15.1.1","AG_LND_FRST",234,"Faroe Islands",2005,"5.95E-02","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",77,"FRO","FO","Faroe Islands"
"259","15.1.1","AG_LND_FRST",234,"Faroe Islands",2010,"5.95E-02","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",77,"FRO","FO","Faroe Islands"
"260","15.1.1","AG_LND_FRST",234,"Faroe Islands",2015,"5.95E-02","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",77,"FRO","FO","Faroe Islands"
"261","15.1.1","AG_LND_FRST",238,"Falkland Islands (Malvinas)",2000,"0","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",75,"FLK","FK","Falkland Islands (Malvinas)"
"262","15.1.1","AG_LND_FRST",238,"Falkland Islands (Malvinas)",2005,"0","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",75,"FLK","FK","Falkland Islands (Malvinas)"
"263","15.1.1","AG_LND_FRST",238,"Falkland Islands (Malvinas)",2010,"0","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",75,"FLK","FK","Falkland Islands (Malvinas)"
"264","15.1.1","AG_LND_FRST",238,"Falkland Islands (Malvinas)",2015,"0","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",75,"FLK","FK","Falkland Islands (Malvinas)"
"265","15.1.1","AG_LND_FRST",239,"South Georgia and the South Sandwich Islands",2000,NA,"2000","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",196,"SGS","GS","South Georgia and the South Sandwich Islands"
"266","15.1.1","AG_LND_FRST",239,"South Georgia and the South Sandwich Islands",2005,NA,"2005","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",196,"SGS","GS","South Georgia and the South Sandwich Islands"
"267","15.1.1","AG_LND_FRST",239,"South Georgia and the South Sandwich Islands",2010,NA,"2010","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",196,"SGS","GS","South Georgia and the South Sandwich Islands"
"268","15.1.1","AG_LND_FRST",239,"South Georgia and the South Sandwich Islands",2015,NA,"2015","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",196,"SGS","GS","South Georgia and the South Sandwich Islands"
"269","15.1.1","AG_LND_FRST",242,"Fiji",2000,"53.66393","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",74,"FJI","FJ","Fiji"
"270","15.1.1","AG_LND_FRST",242,"Fiji",2005,"54.58456","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",74,"FJI","FJ","Fiji"
"271","15.1.1","AG_LND_FRST",242,"Fiji",2010,"54.3457","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",74,"FJI","FJ","Fiji"
"272","15.1.1","AG_LND_FRST",242,"Fiji",2015,"55.6757","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",74,"FJI","FJ","Fiji"
"273","15.1.1","AG_LND_FRST",246,"Finland",2000,"73.8541","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",73,"FIN","FI","Finland"
"274","15.1.1","AG_LND_FRST",246,"Finland",2005,"72.86039","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",73,"FIN","FI","Finland"
"275","15.1.1","AG_LND_FRST",246,"Finland",2010,"73.10717","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",73,"FIN","FI","Finland"
"276","15.1.1","AG_LND_FRST",246,"Finland",2015,"73.10717","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",73,"FIN","FI","Finland"
"277","15.1.1","AG_LND_FRST",248,"Åland Islands",2000,NA,"2000","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",5,"ALA","AX","?�land Islands"
"278","15.1.1","AG_LND_FRST",248,"Åland Islands",2005,NA,"2005","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",5,"ALA","AX","?�land Islands"
"279","15.1.1","AG_LND_FRST",248,"Åland Islands",2010,NA,"2010","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",5,"ALA","AX","?�land Islands"
"280","15.1.1","AG_LND_FRST",248,"Åland Islands",2015,NA,"2015","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",5,"ALA","AX","?�land Islands"
"281","15.1.1","AG_LND_FRST",250,"France",2000,"27.92231","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",76,"FRA","FR","France"
"282","15.1.1","AG_LND_FRST",250,"France",2005,"28.96695","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",76,"FRA","FR","France"
"283","15.1.1","AG_LND_FRST",250,"France",2010,"29.99516","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",76,"FRA","FR","France"
"284","15.1.1","AG_LND_FRST",250,"France",2015,"31.02702","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",76,"FRA","FR","France"
"285","15.1.1","AG_LND_FRST",254,"French Guiana",2000,"99.53771","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",94,"GUF","GF","French Guiana"
"286","15.1.1","AG_LND_FRST",254,"French Guiana",2005,"99.3674","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",94,"GUF","GF","French Guiana"
"287","15.1.1","AG_LND_FRST",254,"French Guiana",2010,"99.00243","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",94,"GUF","GF","French Guiana"
"288","15.1.1","AG_LND_FRST",254,"French Guiana",2015,"98.90511","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",94,"GUF","GF","French Guiana"
"289","15.1.1","AG_LND_FRST",258,"French Polynesia",2000,"28.68852","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",186,"PYF","PF","French Polynesia"
"290","15.1.1","AG_LND_FRST",258,"French Polynesia",2005,"35.51913","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",186,"PYF","PF","French Polynesia"
"291","15.1.1","AG_LND_FRST",258,"French Polynesia",2010,"42.34973","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",186,"PYF","PF","French Polynesia"
"292","15.1.1","AG_LND_FRST",258,"French Polynesia",2015,"42.34973","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",186,"PYF","PF","French Polynesia"
"293","15.1.1","AG_LND_FRST",260,"French Southern Territories",2000,NA,"2000","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",14,"ATF","TF","French Southern Territories"
"294","15.1.1","AG_LND_FRST",260,"French Southern Territories",2005,NA,"2005","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",14,"ATF","TF","French Southern Territories"
"295","15.1.1","AG_LND_FRST",260,"French Southern Territories",2010,NA,"2010","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",14,"ATF","TF","French Southern Territories"
"296","15.1.1","AG_LND_FRST",260,"French Southern Territories",2015,NA,"2015","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",14,"ATF","TF","French Southern Territories"
"297","15.1.1","AG_LND_FRST",262,"Djibouti",2000,"0.24159","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",61,"DJI","DJ","Djibouti"
"298","15.1.1","AG_LND_FRST",262,"Djibouti",2005,"0.24159","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",61,"DJI","DJ","Djibouti"
"299","15.1.1","AG_LND_FRST",262,"Djibouti",2010,"0.24159","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",61,"DJI","DJ","Djibouti"
"300","15.1.1","AG_LND_FRST",262,"Djibouti",2015,"0.24159","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",61,"DJI","DJ","Djibouti"
"301","15.1.1","AG_LND_FRST",266,"Gabon",2000,"85.38053","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",79,"GAB","GA","Gabon"
"302","15.1.1","AG_LND_FRST",266,"Gabon",2005,"85.38053","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",79,"GAB","GA","Gabon"
"303","15.1.1","AG_LND_FRST",266,"Gabon",2010,"85.38053","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",79,"GAB","GA","Gabon"
"304","15.1.1","AG_LND_FRST",266,"Gabon",2015,"89.26146","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",79,"GAB","GA","Gabon"
"305","15.1.1","AG_LND_FRST",268,"Georgia",2000,"39.72658","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",81,"GEO","GE","Georgia"
"306","15.1.1","AG_LND_FRST",268,"Georgia",2005,"39.89783","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",81,"GEO","GE","Georgia"
"307","15.1.1","AG_LND_FRST",268,"Georgia",2010,"40.61592","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",81,"GEO","GE","Georgia"
"308","15.1.1","AG_LND_FRST",268,"Georgia",2015,"40.61592","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",81,"GEO","GE","Georgia"
"309","15.1.1","AG_LND_FRST",270,"Gambia",2000,"45.55336","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",87,"GMB","GM","Gambia"
"310","15.1.1","AG_LND_FRST",270,"Gambia",2005,"46.5415","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",87,"GMB","GM","Gambia"
"311","15.1.1","AG_LND_FRST",270,"Gambia",2010,"47.43083","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",87,"GMB","GM","Gambia"
"312","15.1.1","AG_LND_FRST",270,"Gambia",2015,"48.22134","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",87,"GMB","GM","Gambia"
"313","15.1.1","AG_LND_FRST",275,"State of Palestine",2000,"1.50831","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",185,"PSE","PS","State of Palestine"
"314","15.1.1","AG_LND_FRST",275,"State of Palestine",2005,"1.52326","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",185,"PSE","PS","State of Palestine"
"315","15.1.1","AG_LND_FRST",275,"State of Palestine",2010,"1.52326","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",185,"PSE","PS","State of Palestine"
"316","15.1.1","AG_LND_FRST",275,"State of Palestine",2015,"1.52326","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",185,"PSE","PS","State of Palestine"
"317","15.1.1","AG_LND_FRST",276,"Germany",2000,"32.5461","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",60,"DEU","DE","Germany"
"318","15.1.1","AG_LND_FRST",276,"Germany",2005,"32.63209","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",60,"DEU","DE","Germany"
"319","15.1.1","AG_LND_FRST",276,"Germany",2010,"32.70376","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",60,"DEU","DE","Germany"
"320","15.1.1","AG_LND_FRST",276,"Germany",2015,"32.73242","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",60,"DEU","DE","Germany"
"321","15.1.1","AG_LND_FRST",288,"Ghana",2000,"39.15356","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",83,"GHA","GH","Ghana"
"322","15.1.1","AG_LND_FRST",288,"Ghana",2005,"39.78641","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",83,"GHA","GH","Ghana"
"323","15.1.1","AG_LND_FRST",288,"Ghana",2010,"40.41048","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",83,"GHA","GH","Ghana"
"324","15.1.1","AG_LND_FRST",288,"Ghana",2015,"41.03454","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",83,"GHA","GH","Ghana"
"325","15.1.1","AG_LND_FRST",292,"Gibraltar",2000,"0","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",84,"GIB","GI","Gibraltar"
"326","15.1.1","AG_LND_FRST",292,"Gibraltar",2005,"0","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",84,"GIB","GI","Gibraltar"
"327","15.1.1","AG_LND_FRST",292,"Gibraltar",2010,"0","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",84,"GIB","GI","Gibraltar"
"328","15.1.1","AG_LND_FRST",292,"Gibraltar",2015,"0","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",84,"GIB","GI","Gibraltar"
"329","15.1.1","AG_LND_FRST",296,"Kiribati",2000,"15","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",121,"KIR","KI","Kiribati"
"330","15.1.1","AG_LND_FRST",296,"Kiribati",2005,"15","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",121,"KIR","KI","Kiribati"
"331","15.1.1","AG_LND_FRST",296,"Kiribati",2010,"15","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",121,"KIR","KI","Kiribati"
"332","15.1.1","AG_LND_FRST",296,"Kiribati",2015,"15","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",121,"KIR","KI","Kiribati"
"333","15.1.1","AG_LND_FRST",300,"Greece",2000,"27.93638","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",90,"GRC","GR","Greece"
"334","15.1.1","AG_LND_FRST",300,"Greece",2005,"29.10784","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",90,"GRC","GR","Greece"
"335","15.1.1","AG_LND_FRST",300,"Greece",2010,"30.27929","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",90,"GRC","GR","Greece"
"336","15.1.1","AG_LND_FRST",300,"Greece",2015,"31.45074","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",90,"GRC","GR","Greece"
"337","15.1.1","AG_LND_FRST",304,"Greenland",2000,"5.36E-04","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",92,"GRL","GL","Greenland"
"338","15.1.1","AG_LND_FRST",304,"Greenland",2005,"5.36E-04","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",92,"GRL","GL","Greenland"
"339","15.1.1","AG_LND_FRST",304,"Greenland",2010,"5.36E-04","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",92,"GRL","GL","Greenland"
"340","15.1.1","AG_LND_FRST",304,"Greenland",2015,"5.36E-04","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",92,"GRL","GL","Greenland"
"341","15.1.1","AG_LND_FRST",308,"Grenada",2000,"49.97059","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",91,"GRD","GD","Grenada"
"342","15.1.1","AG_LND_FRST",308,"Grenada",2005,"49.97059","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",91,"GRD","GD","Grenada"
"343","15.1.1","AG_LND_FRST",308,"Grenada",2010,"49.97059","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",91,"GRD","GD","Grenada"
"344","15.1.1","AG_LND_FRST",308,"Grenada",2015,"49.97059","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",91,"GRD","GD","Grenada"
"345","15.1.1","AG_LND_FRST",312,"Guadeloupe",2000,"45.21101","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",86,"GLP","GP","Guadeloupe"
"346","15.1.1","AG_LND_FRST",312,"Guadeloupe",2005,"45.10891","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",86,"GLP","GP","Guadeloupe"
"347","15.1.1","AG_LND_FRST",312,"Guadeloupe",2010,"44.36634","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",86,"GLP","GP","Guadeloupe"
"348","15.1.1","AG_LND_FRST",312,"Guadeloupe",2015,"44.24257","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",86,"GLP","GP","Guadeloupe"
"349","15.1.1","AG_LND_FRST",316,"Guam",2000,"46.2963","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",95,"GUM","GU","Guam"
"350","15.1.1","AG_LND_FRST",316,"Guam",2005,"46.2963","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",95,"GUM","GU","Guam"
"351","15.1.1","AG_LND_FRST",316,"Guam",2010,"46.2963","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",95,"GUM","GU","Guam"
"352","15.1.1","AG_LND_FRST",316,"Guam",2015,"46.2963","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",95,"GUM","GU","Guam"
"353","15.1.1","AG_LND_FRST",320,"Guatemala",2000,"39.26838","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",93,"GTM","GT","Guatemala"
"354","15.1.1","AG_LND_FRST",320,"Guatemala",2005,"36.74879","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",93,"GTM","GT","Guatemala"
"355","15.1.1","AG_LND_FRST",320,"Guatemala",2010,"34.73311","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",93,"GTM","GT","Guatemala"
"356","15.1.1","AG_LND_FRST",320,"Guatemala",2015,"33.03471","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",93,"GTM","GT","Guatemala"
"357","15.1.1","AG_LND_FRST",324,"Guinea",2000,"28.09702","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",85,"GIN","GN","Guinea"
"358","15.1.1","AG_LND_FRST",324,"Guinea",2005,"27.36448","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",85,"GIN","GN","Guinea"
"359","15.1.1","AG_LND_FRST",324,"Guinea",2010,"26.63194","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",85,"GIN","GN","Guinea"
"360","15.1.1","AG_LND_FRST",324,"Guinea",2015,"25.8994","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",85,"GIN","GN","Guinea"
"361","15.1.1","AG_LND_FRST",328,"Guyana",2000,"84.43993","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",96,"GUY","GY","Guyana"
"362","15.1.1","AG_LND_FRST",328,"Guyana",2005,"84.33833","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",96,"GUY","GY","Guyana"
"363","15.1.1","AG_LND_FRST",328,"Guyana",2010,"84.20625","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",96,"GUY","GY","Guyana"
"364","15.1.1","AG_LND_FRST",328,"Guyana",2015,"83.95225","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",96,"GUY","GY","Guyana"
"365","15.1.1","AG_LND_FRST",332,"Haiti",2000,"3.95501","2000","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",101,"HTI","HT","Haiti"
"366","15.1.1","AG_LND_FRST",332,"Haiti",2005,"3.80987","2005","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",101,"HTI","HT","Haiti"
"367","15.1.1","AG_LND_FRST",332,"Haiti",2010,"3.66473","2010","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",101,"HTI","HT","Haiti"
"368","15.1.1","AG_LND_FRST",332,"Haiti",2015,"3.51959","2015","FAO, Global Forest Resources Assessment and FAOSTAT","Official country data submitted to FAO","C","PERCENT","","","C","G","","","PERCENT",101,"HTI","HT","Haiti"
"369","15.1.1","AG_LND_FRST",334,"Heard Island and McDonald Islands",2000,NA,"2000","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",98,"HMD","HM","Heard Island and McDonald Islands"
"370","15.1.1","AG_LND_FRST",334,"Heard Island and McDonald Islands",2005,NA,"2005","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",98,"HMD","HM","Heard Island and McDonald Islands"
"371","15.1.1","AG_LND_FRST",334,"Heard Island and McDonald Islands",2010,NA,"2010","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",98,"HMD","HM","Heard Island and McDonald Islands"
"372","15.1.1","AG_LND_FRST",334,"Heard Island and McDonald Islands",2015,NA,"2015","FAO, Global Forest Resources Assessment and FAOSTAT","NA = A figure was not provided.",NA,"PERCENT","","",NA,"G","","","PERCENT",98,"HMD","HM","Heard Island and McDonald Islands"
"373","15.1.1","AG_LND_FRST",336,"Holy See",2000,"0","2000","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",237,"VAT","VA","Holy See"
"374","15.1.1","AG_LND_FRST",336,"Holy See",2005,"0","2005","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",237,"VAT","VA","Holy See"
"375","15.1.1","AG_LND_FRST",336,"Holy See",2010,"0","2010","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",237,"VAT","VA","Holy See"
"376","15.1.1","AG_LND_FRST",336,"Holy See",2015,"0","2015","FAO, Global Forest Resources Assessment and FAOSTAT","FAO Estimate","E","PERCENT","","","E","G","","","PERCENT",237,"VAT","VA","Holy See"
